k1,k2,k3,cost,success,ier,mesg,X0,k_HO2_wall,k_OH_wall,S_HO2,S_OH
2.021076416388877e-12,9.067306344709828e-11,1.4489172548329343e-12,1543568.93333,True,2,The relative error between two consecutive iterates is at most 0.000000,4561287163552.938,4.097014325650906,10.390780005944789,2.1851549187185374e-10,3.465303402757707e-11
2.13487346707282e-12,9.064432911719291e-11,1.3635334259059868e-12,1561573.46211,True,2,The relative error between two consecutive iterates is at most 0.000000,4472024334604.373,3.8455781198830543,10.213695399058956,2.1509800375878713e-10,3.644251180460532e-11
1.9796015606497394e-12,9.261631414886162e-11,1.3817808051231729e-12,1543532.20682,True,2,The relative error between two consecutive iterates is at most 0.000000,4575763872791.254,4.271520242843017,13.550601229049683,2.193128576443762e-10,3.4364887969538766e-11
1.5301382361366801e-12,1.5317464777468158e-10,1.649117769060936e-12,1539000.95194,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4674067471008.366,4.387490907191187,10.36034894301537,2.7905809137445063e-10,3.034561622899161e-11
1.3842847729903618e-12,1.2190785914148395e-10,1.2827273882765918e-12,1577072.08941,True,2,The relative error between two consecutive iterates is at most 0.000000,4967541840438.094,4.2486825264718,11.553704406007615,2.4852668887856023e-10,2.6759083237110073e-11
2.2894629795445092e-12,1.0057362328111411e-10,1.7079169051280348e-12,1578583.61996,True,2,The relative error between two consecutive iterates is at most 0.000000,4289718139650.9707,3.5199390871305662,12.941659620016042,2.3016127423409117e-10,3.947187503563979e-11
1.4866024748040143e-12,6.959509408533669e-11,1.157229236038654e-12,1526272.22809,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4761242890280.899,5.9362920393549565,10.366251130091172,2.1589122487312408e-10,2.783679083378726e-11
1.8536403557577142e-12,1.1341898303061052e-10,1.2964034634620458e-12,1544407.57441,True,2,The relative error between two consecutive iterates is at most 0.000000,4691879065047.476,4.8024898963543645,9.34285499411444,2.309491395673222e-10,3.2625733797355944e-11
1.826053443383e-12,1.142734020789969e-10,1.371302338116908e-12,1540051.66324,True,2,The relative error between two consecutive iterates is at most 0.000000,4583235324811.877,4.809342862749668,6.026800284932446,2.3748197098506797e-10,3.3136939912247355e-11
1.4259990899278715e-12,1.3223257959583346e-10,1.3637204902161173e-12,1555279.6022,True,2,The relative error between two consecutive iterates is at most 0.000000,4682525895033.589,4.598546174031561,10.75952215933051,2.6521550793819276e-10,2.89288144403507e-11
1.8006878396784396e-12,1.2815394137017748e-10,1.1112166682700247e-12,1555036.645,True,2,The relative error between two consecutive iterates is at most 0.000000,4686769428487.538,5.515996483828787,9.19105316329032,2.40249396256493e-10,3.2545362773204135e-11
1.5937759089975648e-12,1.249551248872232e-10,1.6327467220106678e-12,1534703.3673,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4587116067773.815,4.513285042418081,9.360032294830324,2.597602869193501e-10,3.108479554022143e-11
1.7603787838748314e-12,9.758660797378529e-11,1.2145361424505104e-12,1530566.65904,True,2,The relative error between two consecutive iterates is at most 0.000000,4591406174531.36,5.547612322671291,8.177001355399344,2.2923350369811015e-10,3.218799795521799e-11
1.6377297009942668e-12,1.2977378319458555e-10,1.5313503682430386e-12,1537269.21839,True,2,The relative error between two consecutive iterates is at most 0.000000,4568137174173.249,4.608649131124984,9.665359863695507,2.5880349313333965e-10,3.167298795865212e-11
1.9192997207538165e-12,1.255935230012505e-10,1.4566863875375316e-12,1550050.21439,True,2,The relative error between two consecutive iterates is at most 0.000000,4607640212158.851,4.51690337002671,9.953074262130825,2.409596787611538e-10,3.409395090531518e-11
1.946107233699935e-12,1.3717133545359768e-10,1.712429622461862e-12,1560883.34501,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4640187910999.802,3.3733392505755773,14.622974219394353,2.4657192673494987e-10,3.433374008988353e-11
2.1867548492701873e-12,1.2758359765332174e-10,1.5429443087892986e-12,1571331.82037,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4546703364451.434,3.993788416971569,11.778289915169978,2.349413333505213e-10,3.6959708664132664e-11
1.5470700944868071e-12,8.678868538520108e-11,1.2928109898315083e-12,1523146.78983,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4652212260038.787,5.797415125149503,8.429683577632014,2.3192770546700413e-10,2.960138084899602e-11
2.048763395769703e-12,9.304523426132605e-11,1.4933615007058133e-12,1547214.29332,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4485989593934.683,4.184234765217741,12.115359582690054,2.2298547873222122e-10,3.5615608371547036e-11
2.030293901915518e-12,1.281214611689125e-10,1.3936449798795636e-12,1576087.96103,True,2,The relative error between two consecutive iterates is at most 0.000000,4665761878361.422,3.7493165176288348,12.41383287394662,2.314720867510728e-10,3.494304405274271e-11
1.694317027978974e-12,1.3102231936555914e-10,1.3469868988786544e-12,1560611.19321,True,2,The relative error between two consecutive iterates is at most 0.000000,4767988017648.354,4.22784572838002,10.579547550417809,2.4424395458462486e-10,3.1057895447314854e-11
2.0578439718514213e-12,1.143344048729044e-10,1.4275412981037518e-12,1567688.97098,True,2,The relative error between two consecutive iterates is at most 0.000000,4378359025422.3447,4.03146075397601,11.137858121403415,2.342926175985041e-10,3.687647504327864e-11
1.962194854016486e-12,1.2779742950017786e-10,1.1210940131516244e-12,1881038.25457,True,2,The relative error between two consecutive iterates is at most 0.000000,3481766850727.4272,4.121720585861167,13.647825782826263,2.716624313313542e-10,4.528161873456367e-11
1.7220029101245e-12,9.383644807479591e-11,1.371786281882349e-12,1535118.97251,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4509205502886.596,4.56812402104939,8.184406558512492,2.301991601193135e-10,3.2298681990929515e-11
1.8107525126679124e-12,1.2633521300132307e-10,1.5807619102105698e-12,1550654.48848,True,2,The relative error between two consecutive iterates is at most 0.000000,4434429156939.794,4.074686764983872,10.215527511540992,2.517467970734957e-10,3.434784999011291e-11
1.5789890810057024e-12,1.1249167585075153e-10,1.3439518509682064e-12,1529424.55352,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4700463567931.176,5.083182303243017,10.949908320999944,2.4434145783107546e-10,2.9906289522350915e-11
1.6760812369396257e-12,1.4191962364648601e-10,1.5593556444564577e-12,1546965.51841,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4780864749614.916,3.941991879146823,11.826060438860301,2.557173928625465e-10,3.098170680073866e-11
1.881163708341585e-12,1.144305903926578e-10,1.1916008436701894e-12,1557850.43121,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4869765522816.493,4.805585370284702,10.084937112242057,2.2293239208132774e-10,3.184316488251966e-11
2.2698151224058987e-12,1.384654944186708e-10,1.5926256874315005e-12,1583810.20927,True,2,The relative error between two consecutive iterates is at most 0.000000,4483256721632.002,3.8439264371021156,10.979534383235668,2.4009112416691786e-10,3.8211580135736446e-11
2.0230537088751953e-12,9.932748357490595e-11,1.879812590884442e-12,1567846.31447,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4300865559783.356,3.144147274885853,13.769135099132505,2.379455934097077e-10,3.7112054468736614e-11
2.0267745054645082e-12,9.9827808775846e-11,1.611199191452587e-12,1552242.91578,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4399968624015.561,3.792130491561373,11.997198307258673,2.3090656941306004e-10,3.615315261725282e-11
1.6396583494036435e-12,1.5311756268805187e-10,1.5954737540144568e-12,1551807.4177,True,2,The relative error between two consecutive iterates is at most 0.000000,4485076815936.385,4.393841629260071,11.812254298967622,2.765643071250879e-10,3.268483645756705e-11
1.8909444898040556e-12,1.028553184782394e-10,1.2363060773366351e-12,1552413.94691,True,2,The relative error between two consecutive iterates is at most 0.000000,4696456975769.723,4.619094933675013,12.288438815989162,2.217270249066596e-10,3.2967191224642225e-11
2.3356060319824744e-12,8.554672643606792e-11,1.4580399392099246e-12,1563909.3492,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4333764774269.5635,4.2078975322110574,12.099310952150493,2.1734187308542856e-10,3.9139086154061254e-11
1.9906778182724994e-12,1.1191762291591055e-10,1.5952825221446116e-12,1554125.76854,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4434536409170.999,4.130475819660148,9.46967736798989,2.381933201048137e-10,3.576674014913736e-11
1.999065201239343e-12,9.081372030810842e-11,1.5292544413647194e-12,1548692.7355,True,2,The relative error between two consecutive iterates is at most 0.000000,4575262298825.667,3.231826388081107,11.700610430152166,2.1700695530136453e-10,3.447173897910458e-11
1.6673819853273124e-12,1.1633847012126299e-10,1.4048742780441019e-12,1536683.77375,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4655653969156.564,4.5962404019060115,10.685431733685268,2.432142371286524e-10,3.126644443720391e-11
1.338909957449505e-12,1.0922265175118791e-10,1.2750492476426571e-12,1524602.26282,True,2,The relative error between two consecutive iterates is at most 0.000000,4627568667835.221,6.000126539666494,10.295979845687638,2.6086130733231307e-10,2.7809649191085642e-11
1.5571471425933501e-12,1.1860657798464057e-10,1.3800352176995845e-12,1545535.89066,True,2,The relative error between two consecutive iterates is at most 0.000000,4669540274233.122,4.423918633086844,7.719232361035413,2.476813285811586e-10,3.0034422853553475e-11
1.85824916668404e-12,1.193113471932455e-10,1.6424340687779176e-12,1549291.97629,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4445488632081.196,4.015103989495986,10.778780113911626,2.4701465984511486e-10,3.4658952463162855e-11
1.8078209410773637e-12,1.2099404920382872e-10,1.4247094162053392e-12,1548779.96291,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4551745609728.742,4.345466463105413,11.525040333782755,2.4236854638241386e-10,3.343549366796768e-11
1.6136666558056281e-12,1.0317542332730394e-10,1.1468642582165553e-12,1541618.52387,True,2,The relative error between two consecutive iterates is at most 0.000000,4907794739757.237,5.293860279491695,10.520315631832059,2.2686799939430901e-10,2.912383658286636e-11
1.953876826789314e-12,9.971999614962082e-11,1.392143600843136e-12,1545644.55557,True,2,The relative error between two consecutive iterates is at most 0.000000,4756306568369.195,4.135457388077348,9.5640148112592,2.1800316921009246e-10,3.297576987028153e-11
1.7257259358922e-12,8.554076441658679e-11,1.5423500962395671e-12,1532434.78873,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4455444760929.009,4.5862435026979425,10.239525457563794,2.3175234553160973e-10,3.270650617547212e-11
